customer_tweet_id,customer_text,support_reply,intent,customer_time,support_time
187303,@AppleSupport i am facing huge lag in my iphone 7 and while using whatsapp via 3d touch is also ridiculous hope that yout team would support,"@159944 We're happy to take a look. Are you only experiencing this with the WhatsApp application? Also, which iOS version is installed?",performance_crash,2017-10-04 03:46:11+00:00,2017-10-04 12:28:00+00:00
188153,Why does my iPhone keep freezing!?!? @AppleSupport @115858,@160149 We'd like to look into this with you. What kind of iPhone do you have? What is your current iOS version?,performance_crash,2017-10-04 03:51:15+00:00,2017-10-04 12:36:23+00:00
610089,Ever since I updated my phone it keeps freezing @AppleSupport . What type of crappy update is this 😒,@265042 That's not the experience we want you to have. Which iPhone are you using?,performance_crash,2017-10-04 03:51:17+00:00,2017-10-04 12:26:34+00:00
178650,"@AppleSupport Whenever I’m videocalling on FaceTime, it shows a black screen, but when I use other camera apps it works perfectly. And this is after iOS11",@158109 Let's work on it together. Which version of iOS 11 do you have at this time? What troubleshooting have you tried so far?,performance_crash,2017-10-04 03:51:58+00:00,2017-10-04 12:33:00+00:00
2042527,@AppleSupport @115948 @AppleSupport are you going to refund users who can’t use Your service because of your update??,@603985 Let’s see what we can find out about getting Apple Music working again! DM us your exact iOS version to proceed.,purchases_billing,2017-10-04 03:52:58+00:00,2017-10-04 12:35:29+00:00
2042541,hey @AppleSupport is there a way to fix this glitch where my phone dies on 98% without dropping my entire life savings on a new phone???????,"@603991 We can help! Send us over a DM with the iOS version installed on your iPhone, and we'll take it from there.",performance_crash,2017-10-04 03:57:12+00:00,2017-10-04 12:30:01+00:00
608992,@AppleSupport my groupchat ain’t working,@264754 We can definitely look into this with you. Which device and app are you using for group chats? What's happening specifically?,messages_imessage,2017-10-04 04:02:41+00:00,2017-10-04 12:33:30+00:00
2042606,@AppleSupport @115858 I’m really mad that my phone dies on 80% battery life!!!!! 😤😤😤,"@604017 We're here for you! Let us know in DM which iPhone you're using and the iOS version installed to get started, please.",battery_charging,2017-10-04 04:06:54+00:00,2017-10-04 12:41:30+00:00
2042588,"@AppleSupport hi! Ever since I did the update my phone can’t keep stable wifi, insta crashes and the battery dies so quickly. What do I do?",@604011 We're here for you! Have you had the chance to back up and update to iOS 11.0.2 yet? DM us with details here:,performance_crash,2017-10-04 04:13:31+00:00,2017-10-04 12:37:54+00:00
2042532,Any idea why my lock screen doesn’t show the time any longer after this new iOS update? @AppleSupport,@603987 Let's work together to get this figured out. Could you confirm what type of device you're using? Tell us via DM.,ios_update,2017-10-04 04:14:40+00:00,2017-10-04 12:39:00+00:00
2042627,@AppleSupport my phone keeps crashing hard... how do I switch back to iOS 10.5 because 11.0.1 isn’t working,@604022 That's not what we want to hear. We'd like to help your device work as it should. DM us what you are experiencing.,performance_crash,2017-10-04 04:28:09+00:00,2017-10-04 12:46:26+00:00
2042639,Ever since this new update my phone has been lagging a lot more than I’d like it to. @115858 @AppleSupport,@604026 We would like to help speed up your device and get it working as it should. DM us the phone you are using and what you see.,performance_crash,2017-10-04 04:47:43+00:00,2017-10-04 12:56:32+00:00
188495,Anyone else notice the new #IOS roll out means you can’t control the volume of your alarm? Well done @AppleSupport @115858 your R&amp;D sucks!,@160237 This is not to be expected. We want to help. Please tell us a bit more about this via DM.,device_settings_features,2017-10-04 04:51:51+00:00,2017-10-04 12:51:00+00:00
2042672,"@AppleSupport iOS11 update sucks! Freezing, &amp; clock is stuck home screen","@604040 We want to help. Do you experience freezing within all apps? In DM, could you give us a few more details about the clock issue?",performance_crash,2017-10-04 04:56:04+00:00,2017-10-04 12:47:27+00:00
178644,"@AppleSupport When you go to the App Store &amp; pick randomly any app like the image below, the video plays 6 sec &amp; keeps reloop, supposes to play whole 🎞","@158108 We appreciate you letting us know, does this happen while using just Wi-Fi or cellular data?",apps_app_store,2017-10-04 04:57:54+00:00,2017-10-04 12:59:29+00:00
187914,"@AppleSupport Were not friends so can’t dm. Welcome to Twitter. Responsiveness is erratic. Touch, swipe, 3D Touch. Apps and springboard freeze or glitch.",@160097 Make sure you have updated to 11.0.2: You can DM through our link.,performance_crash,2017-10-04 05:10:37+00:00,2017-10-04 12:57:30+00:00
188458,@116333 @119462 @115858 @AppleSupport check out this lag 😩,@160227 Let's look into this together. Could you tell us which iPhone and iOS version you're using?,performance_crash,2017-10-04 05:12:35+00:00,2017-10-04 13:01:00+00:00
610281,What do I have to do when my Apple Pencil won't charge (through cable and male-female connector)? @AppleSupport,@265093 Thanks for reaching out. Does it still charge correctly through the iPad itself?,battery_charging,2017-10-04 05:16:56+00:00,2017-10-04 13:05:57+00:00
242749,@AppleSupport Yes i updated latest version phone is working very slow in ios 11 its really give problem to me please make solution,"@173668 Which apps are running slowly? DM us with details about the issues you're experiencing, and we'll find a solution together.",performance_crash,2017-10-04 05:20:50+00:00,2017-10-04 12:59:29+00:00
187919,@AppleSupport We have 4 iphones in my house and all experiencing super quick battery drain after installing ios11.0.1!! 😡😡,"@160098 We'd like to look into this. We recently released iOS 11.0.2 which may address this issue, have you had a chance to update?",battery_charging,2017-10-04 05:27:39+00:00,2017-10-04 13:04:27+00:00
2042674,@AppleSupport why did the latest update make all of our phones slow? I can’t upload my videos to Facebook now and am incredibly frustrated.,"@604042 We'd like to look into this with you. To get started, DM us more info about what's going on. We'll meet you there.",performance_crash,2017-10-04 05:27:45+00:00,2017-10-04 12:55:00+00:00
188451,@AppleSupport Upgraded to iOS latest version yesterday. WiFi turns on automatically. Please look into it.,@160224 We'd love to look into this. Please click here to join us in DM. We'll continue there:,device_settings_features,2017-10-04 05:35:59+00:00,2017-10-04 13:02:34+00:00
2042604,"@AppleSupport is there a way to go back to iOS 10? #ios11update has major bugs. Hogs battery, home button not working.","@604016 Your battery and Home button are essential; we'll do all we can to help, Connect with us in DM to get started:",ios_update,2017-10-04 05:36:51+00:00,2017-10-04 13:03:00+00:00
188445,@AppleSupport wifi is always turn on #iOS11,"@160221 We'd be glad to help with that. We have changed how you turn off Wi-Fi, you’ll find the steps here:",device_settings_features,2017-10-04 05:36:53+00:00,2017-10-04 13:04:27+00:00
610287,I hate this new update for my #Iphone it is fucking up my battery life.. wtf!! Is up #Apple yaa doing a bad job. Retweet this true. @115858 @AppleSupport,@265096 Let's be sure your iPhone is working well with iOS 11. Have you had the chance to backup and update to iOS 11.0.2 yet?,battery_charging,2017-10-04 05:39:57+00:00,2017-10-04 13:00:00+00:00
242499,@AppleSupport Yes it does. I’ve tried restarting my phone multiple times and it still persists.,@173604 Thank you. Does this happen with other apps that use your keyboard or only in the Messages app?,performance_crash,2017-10-04 05:42:41+00:00,2017-10-04 13:05:56+00:00
188455,@applesupport 11.0.1 Bluetooth totally unstable. I can't use my wireless headphones to listen to music since the last update! Please fix it,@160226 Hello. We're glad to help with this. Have you tried any of the steps here: Let us know.,device_settings_features,2017-10-04 05:43:04+00:00,2017-10-04 13:01:00+00:00
610285,"@AppleSupport, iOS 11 has caused my 2016 iPad Pro terrible trouble. I can’t connect to home wifi AND it is slow to download and install apps",@265095 Let’s work together to find out what is happening. Reach out to us in DM and we’ll help.,apps_app_store,2017-10-04 05:44:19+00:00,2017-10-04 13:04:00+00:00
188413,@AppleSupport updating to iOS 11.0.2 didn’t fix it ... still changing my screen brightness,@160213 Thanks for updating. Auto-brightness is now found in Accessibility:,device_settings_features,2017-10-04 05:48:02+00:00,2017-10-04 13:08:27+00:00
188426,@AppleSupport uodated to rhe new iOS 11.0.2 update but now I’m facing battery drain at a high level. Appreciate some help.,@160217 We're here for you. Have you also updated all apps in the App Store &gt; Updates? Happens with all apps or just a few?,battery_charging,2017-10-04 05:48:27+00:00,2017-10-04 13:07:00+00:00
2042549,Slow &amp; sluggish response on iphone 5s #ios11. Specially for loading games. @115858 @AppleSupport,@603995 We'd like to look into this with you. Let us know which version of iOS 11 you're running on this iPhone via DM.,performance_crash,2017-10-04 05:51:27+00:00,2017-10-04 13:12:28+00:00
239810,"@AppleSupport hi, the keyboard does not fill the screen in landscape mode in the message application",@172965 Let's look into this together. Could you tell us which Apple device and iOS version you're using?,device_settings_features,2017-10-04 05:53:00+00:00,2017-10-04 13:15:01+00:00
2042434,@AppleSupport why does my iphone 6s become slower after updating to ios 11?,"@214773 That's not the experience we want for you, and we're here to help. To get started, DM us more info about what's going on.",performance_crash,2017-10-04 05:53:15+00:00,2017-10-04 13:05:56+00:00
2042514,"@115858 @AppleSupport Please fix battery issues on 11.1 beta 2. You fixed all the lag issues, battery can’t be much difficult","@603981 Battery life is important, and we're here for you. Send us a DM with more information, and we'll meet you there.",performance_crash,2017-10-04 05:57:16+00:00,2017-10-04 13:06:27+00:00
610277,"@AppleSupport It’s getting slow in operations , looks like I am using local smart phones",@265092 We'd be happy to continue working with you. Please meet us in DM and we'll get started.,performance_crash,2017-10-04 06:04:20+00:00,2017-10-04 13:10:00+00:00
2042567,"@AppleSupport if y’all could get your shit together with iOS 11. Whatever your on already, I’m tired of my shit freezing",@604002 We're here for you and would like to help. Tell us what type of device you're using via DM. We'll take it from there.,performance_crash,2017-10-04 06:10:26+00:00,2017-10-04 13:11:01+00:00
610301,"@AppleSupport My phone says my Apple ID has been disabled ,How do I fix this?",@265101 Thanks for reaching out! We've received your DM. Look for a reply there shortly.,apple_id_account,2017-10-04 07:25:26+00:00,2017-10-04 12:55:01+00:00
188630,@AppleSupport Why the fuck is the brightness won’t stay still fix this bug Apple.,@165935 We'd be happy to look into this with you. Can you provide us which device and iOS version you're using?,device_settings_features,2017-10-04 07:36:51+00:00,2017-10-04 13:39:30+00:00
244707,I’m seeing this as well. #iOS11 keeps turning on #WiFi automatically after you turn it off which is really irritating @115858 @AppleSupport,"@174123 We're here to help! When turning off Wi-Fi, are you going into Settings &gt; Wi-Fi or using the Control Center?",device_settings_features,2017-10-04 08:25:04+00:00,2017-10-04 13:42:34+00:00
